dPC1	mark	type	x	y
-1	H3K4me1	MSC	31	25
1	H3K4me1	MSC	14	13
-1	H3K4me1	MSC	37	32
-1	H3K4me1	MSC	29	27
1	H3K4me1	MSC	38	39
-1	H3K4me1	MSC	18	18
-1	H3K4me1	MSC	25	28
1	H3K4me1	MSC	32	33
-1	H3K4me1	MSC	36	36
-1	H3K4me1	MSC	31	27
1	H3K4me1	MSC	20	19
-1	H3K4me1	MSC	29	28
1	H3K4me1	MSC	31	35
1	H3K4me1	MSC	25	29
-1	H3K4me1	MSC	37	27
-1	H3K4me1	MSC	13	13
1	H3K4me1	MSC	22	21
1	H3K4me1	MSC	14	16
-1	H3K4me1	MSC	14	23
1	H3K4me1	MSC	29	23
-1	H3K4me1	MSC	8	14
-1	H3K4me1	MSC	20	20
-1	H3K4me1	MSC	35	26
-1	H3K4me1	MSC	35	35
1	H3K4me1	MSC	18	21
-1	H3K4me1	MSC	37	28
1	H3K4me1	MSC	17	20
-1	H3K4me1	MSC	21	22
-1	H3K4me1	MSC	21	24
-1	H3K4me1	MSC	22	13
1	H3K4me1	MSC	32	31
1	H3K4me1	MSC	10	7
1	H3K4me1	MSC	24	23
-1	H3K4me1	MSC	29	24
1	H3K4me1	MSC	18	17
-1	H3K4me1	MSC	25	20
-1	H3K4me1	MSC	41	31
1	H3K4me1	MSC	33	25
1	H3K4me1	MSC	26	27
-1	H3K4me1	MSC	30	29
-1	H3K4me1	MSC	28	24
1	H3K4me1	MSC	21	17
-1	H3K4me1	MSC	30	25
-1	H3K4me1	MSC	20	21
-1	H3K4me1	MSC	22	19
-1	H3K4me1	MSC	28	28
1	H3K4me1	MSC	17	17
1	H3K4me1	MSC	19	24
1	H3K4me1	MSC	34	31
-1	H3K4me1	MSC	14	21
1	H3K4me1	MSC	17	21
1	H3K4me1	MSC	31	34
-1	H3K4me1	MSC	23	28
1	H3K4me1	MSC	32	23
-1	H3K4me1	MSC	9	10
1	H3K4me1	MSC	36	31
-1	H3K4me1	MSC	16	15
1	H3K4me1	MSC	22	25
-1	H3K4me1	MSC	30	32
1	H3K4me1	MSC	13	14
-1	H3K4me1	MSC	15	16
1	H3K4me1	MSC	20	20
-1	H3K4me1	MSC	32	27
-1	H3K4me1	MSC	24	24
-1	H3K4me1	MSC	23	25
-1	H3K4me1	MSC	29	29
1	H3K4me1	MSC	25	27
1	H3K4me1	MSC	33	26
1	H3K4me1	MSC	20	25
-1	H3K4me1	MSC	27	24
1	H3K4me1	MSC	22	27
1	H3K4me1	MSC	18	24
1	H3K4me1	MSC	34	32
-1	H3K4me1	MSC	25	25
-1	H3K4me1	MSC	26	22
-1	H3K4me1	MSC	32	34
1	H3K4me1	MSC	30	24
1	H3K4me1	MSC	25	17
1	H3K4me1	MSC	21	26
1	H3K4me1	MSC	19	20
-1	H3K4me1	MSC	32	25
-1	H3K4me1	MSC	24	20
1	H3K4me1	MSC	12	10
-1	H3K4me1	MSC	40	20
-1	H3K4me1	MSC	21	27
-1	H3K4me1	MSC	23	20
1	H3K4me1	MSC	23	27
1	H3K4me1	MSC	36	30
-1	H3K4me1	MSC	20	18
1	H3K4me1	MSC	26	26
1	H3K4me1	MSC	14	17
1	H3K4me1	MSC	28	24
1	H3K4me1	MSC	19	21
-1	H3K4me1	MSC	19	18
1	H3K4me1	MSC	20	18
1	H3K4me1	MSC	17	25
1	H3K4me1	MSC	24	32
1	H3K4me1	MSC	20	22
-1	H3K4me1	MSC	30	26
-1	H3K4me1	MSC	25	29
-1	H3K4me1	MSC	15	15
-1	H3K4me1	MSC	27	29
1	H3K4me1	MSC	32	19
-1	H3K4me1	MSC	17	19
-1	H3K4me1	MSC	31	28
1	H3K4me1	MSC	12	13
-1	H3K4me1	MSC	27	23
1	H3K4me1	MSC	13	17
-1	H3K4me1	MSC	31	32
-1	H3K4me1	MSC	23	22
1	H3K4me1	MSC	13	20
1	H3K4me1	MSC	25	28
1	H3K4me1	MSC	10	5
1	H3K4me1	MSC	25	18
1	H3K4me1	MSC	33	22
1	H3K4me1	MSC	23	24
1	H3K4me1	MSC	26	24
1	H3K4me1	MSC	28	32
1	H3K4me1	MSC	29	35
-1	H3K4me1	MSC	23	21
1	H3K4me1	MSC	28	28
-1	H3K4me1	MSC	35	27
1	H3K4me1	MSC	19	16
-1	H3K4me1	MSC	33	35
1	H3K4me1	MSC	20	30
-1	H3K4me1	MSC	32	23
1	H3K4me1	MSC	22	20
1	H3K4me1	MSC	30	30
-1	H3K4me1	MSC	24	19
1	H3K4me1	MSC	16	17
-1	H3K4me1	MSC	29	25
1	H3K4me1	MSC	24	29
1	H3K4me1	MSC	27	30
-1	H3K4me1	MSC	24	21
-1	H3K4me1	MSC	26	29
-1	H3K4me1	MSC	28	25
-1	H3K4me1	MSC	15	18
1	H3K4me1	MSC	14	12
1	H3K4me1	MSC	27	28
1	H3K4me1	MSC	21	28
1	H3K4me1	MSC	18	22
1	H3K4me1	MSC	13	16
-1	H3K4me1	MSC	36	28
1	H3K4me1	MSC	21	30
1	H3K4me1	MSC	36	35
1	H3K4me1	MSC	15	16
1	H3K4me1	MSC	34	25
-1	H3K4me1	MSC	19	16
-1	H3K4me1	MSC	32	20
-1	H3K4me1	MSC	33	26
1	H3K4me1	MSC	19	26
1	H3K4me1	MSC	21	16
-1	H3K4me1	MSC	36	23
-1	H3K4me1	MSC	31	26
-1	H3K4me1	MSC	39	25
1	H3K4me1	MSC	31	37
-1	H3K4me1	MSC	22	24
-1	H3K4me1	MSC	14	15
1	H3K4me1	MSC	22	28
1	H3K4me1	MSC	15	20
1	H3K4me1	MSC	33	34
-1	H3K4me1	MSC	30	23
1	H3K4me1	MSC	33	28
1	H3K4me1	MSC	25	31
1	H3K4me1	MSC	16	23
-1	H3K4me1	MSC	19	22
1	H3K4me1	MSC	8	12
1	H3K4me1	MSC	34	26
1	H3K4me1	MSC	24	14
1	H3K4me1	MSC	32	32
1	H3K4me1	MSC	30	33
-1	H3K4me1	MSC	32	26
1	H3K4me1	MSC	30	31
-1	H3K4me1	MSC	34	29
-1	H3K4me1	MSC	24	31
1	H3K4me1	MSC	31	28
-1	H3K4me1	MSC	24	29
1	H3K4me1	MSC	18	19
1	H3K4me1	MSC	10	27
1	H3K4me1	MSC	24	28
-1	H3K4me1	MSC	29	23
-1	H3K4me1	MSC	26	21
-1	H3K4me1	MSC	34	27
1	H3K4me1	MSC	23	30
1	H3K4me1	MSC	17	23
-1	H3K4me1	MSC	36	31
-1	H3K4me1	MSC	39	31
1	H3K4me1	MSC	21	18
-1	H3K4me1	MSC	31	23
1	H3K4me1	MSC	27	24
-1	H3K4me1	MSC	30	30
-1	H3K4me1	MSC	22	30
-1	H3K4me1	MSC	0	7
-1	H3K4me1	MSC	28	19
-1	H3K4me1	MSC	30	22
1	H3K4me1	MSC	32	35
-1	H3K4me1	MSC	40	41
1	H3K4me1	MSC	35	22
1	H3K4me1	MSC	31	26
1	H3K4me1	MSC	29	29
-1	H3K4me1	MSC	22	29
1	H3K4me1	MSC	37	30
1	H3K4me1	MSC	38	38
1	H3K4me1	MSC	30	36
-1	H3K4me1	MSC	30	24
-1	H3K4me1	MSC	17	16
-1	H3K4me1	MSC	17	17
-1	H3K4me1	MSC	18	19
-1	H3K4me1	MSC	36	25
1	H3K4me1	MSC	10	11
1	H3K4me1	MSC	26	23
-1	H3K4me1	MSC	19	19
-1	H3K4me1	MSC	38	34
-1	H3K4me1	MSC	19	10
-1	H3K4me1	MSC	17	23
-1	H3K4me1	MSC	33	25
1	H3K4me1	MSC	36	38
-1	H3K4me1	MSC	20	25
-1	H3K4me1	MSC	30	33
1	H3K4me1	MSC	30	35
1	H3K4me1	MSC	33	30
1	H3K4me1	MSC	21	29
1	H3K4me1	MSC	35	35
1	H3K4me1	MSC	33	31
1	H3K4me1	MSC	29	20
-1	H3K4me1	MSC	21	16
-1	H3K4me1	MSC	17	21
1	H3K4me1	MSC	13	10
1	H3K4me1	MSC	20	23
-1	H3K4me1	MSC	19	24
1	H3K4me1	MSC	21	19
-1	H3K4me1	MSC	25	21
-1	H3K4me1	MSC	33	22
-1	H3K4me1	MSC	38	24
1	H3K4me1	MSC	21	27
-1	H3K4me1	MSC	17	18
1	H3K4me1	MSC	35	33
1	H3K4me1	MSC	28	23
1	H3K4me1	MSC	33	35
1	H3K4me1	MSC	36	33
-1	H3K4me1	MSC	17	24
-1	H3K4me1	MSC	28	26
-1	H3K4me1	MSC	17	15
1	H3K4me1	MSC	29	25
-1	H3K4me1	MSC	33	27
-1	H3K4me1	MSC	23	27
1	H3K4me1	MSC	9	13
1	H3K4me1	MSC	22	30
1	H3K4me1	MSC	32	30
1	H3K4me1	MSC	9	12
-1	H3K4me1	MSC	14	18
-1	H3K4me1	MSC	17	14
1	H3K4me1	MSC	34	28
-1	H3K4me1	MSC	16	17
-1	H3K4me1	MSC	2	14
-1	H3K4me1	MSC	35	34
1	H3K4me1	MSC	24	21
1	H3K4me1	MSC	9	16
-1	H3K4me1	MSC	33	31
1	H3K4me1	MSC	31	30
-1	H3K4me1	MSC	27	19
-1	H3K4me1	MSC	31	24
-1	H3K4me1	MSC	27	21
1	H3K4me1	MSC	15	19
1	H3K4me1	MSC	32	29
-1	H3K4me1	MSC	13	18
-1	H3K4me1	MSC	24	26
1	H3K4me1	MSC	6	8
-1	H3K4me1	MSC	22	27
1	H3K4me1	MSC	18	18
-1	H3K4me1	MSC	33	32
1	H3K4me1	MSC	11	22
-1	H3K4me1	MSC	19	13
-1	H3K4me1	MSC	24	27
1	H3K4me1	MSC	28	34
1	H3K4me1	MSC	24	30
-1	H3K4me1	MSC	22	28
1	H3K4me1	MSC	28	21
1	H3K4me1	MSC	35	28
1	H3K4me1	MSC	15	17
1	H3K4me1	MSC	20	24
1	H3K4me1	MSC	36	32
1	H3K4me1	MSC	14	21
-1	H3K4me1	MSC	18	24
1	H3K4me1	MSC	0	5
1	H3K4me1	MSC	22	33
1	H3K4me1	MSC	17	19
-1	H3K4me1	MSC	18	22
-1	H3K4me1	MSC	30	31
-1	H3K4me1	MSC	18	21
1	H3K4me1	MSC	27	23
1	H3K4me1	MSC	32	25
-1	H3K4me1	MSC	13	16
-1	H3K4me1	MSC	41	39
-1	H3K4me1	MSC	20	17
-1	H3K4me1	MSC	22	16
-1	H3K4me1	MSC	9	14
1	H3K4me1	MSC	19	27
-1	H3K4me1	MSC	12	13
-1	H3K4me1	MSC	35	30
1	H3K4me1	MSC	31	24
-1	H3K4me1	MSC	37	29
-1	H3K4me1	MSC	24	30
-1	H3K4me1	MSC	16	19
-1	H3K4me1	MSC	29	22
1	H3K4me1	MSC	22	18
-1	H3K4me1	MSC	32	30
1	H3K4me1	MSC	20	31
1	H3K4me1	MSC	26	21
-1	H3K4me1	MSC	18	23
1	H3K4me1	MSC	29	28
1	H3K4me1	MSC	18	26
1	H3K4me1	MSC	27	19
-1	H3K4me1	MSC	17	12
-1	H3K4me1	MSC	32	28
-1	H3K4me1	MSC	28	29
-1	H3K4me1	MSC	7	8
-1	H3K4me1	MSC	32	33
-1	H3K4me1	MSC	36	32
-1	H3K4me1	MSC	30	17
-1	H3K4me1	MSC	10	12
-1	H3K4me1	MSC	15	11
1	H3K4me1	MSC	18	30
1	H3K4me1	MSC	20	26
-1	H3K4me1	MSC	18	16
-1	H3K4me1	MSC	15	19
-1	H3K4me1	MSC	28	31
1	H3K4me1	MSC	35	26
1	H3K4me1	MSC	13	13
1	H3K4me1	MSC	38	36
1	H3K4me1	MSC	35	29
1	H3K4me1	MSC	17	24
-1	H3K4me1	MSC	34	31
-1	H3K4me1	MSC	13	19
1	H3K4me1	MSC	14	20
-1	H3K4me1	MSC	36	30
1	H3K4me1	MSC	35	34
1	H3K4me1	MSC	12	16
-1	H3K4me1	MSC	26	26
-1	H3K4me1	MSC	34	28
1	H3K4me1	MSC	11	12
1	H3K4me1	MSC	22	31
-1	H3K4me1	MSC	19	17
-1	H3K4me1	MSC	25	19
-1	H3K4me1	MSC	26	31
1	H3K4me1	MSC	32	26
1	H3K4me1	MSC	10	14
1	H3K4me1	MSC	37	36
-1	H3K4me1	MSC	1	9
-1	H3K4me1	MSC	26	19
1	H3K4me1	MSC	25	21
-1	H3K4me1	MSC	17	22
-1	H3K4me1	MSC	18	14
1	H3K4me1	MSC	18	25
1	H3K4me1	MSC	35	31
1	H3K4me1	MSC	26	30
1	H3K4me1	MSC	36	23
-1	H3K4me1	MSC	34	25
-1	H3K4me1	MSC	31	21
1	H3K4me1	MSC	25	20
1	H3K4me1	MSC	16	25
-1	H3K4me1	MSC	34	32
-1	H3K4me1	MSC	13	14
-1	H3K4me1	MSC	19	25
1	H3K4me1	MSC	31	33
-1	H3K4me1	MSC	36	29
1	H3K4me1	MSC	27	32
-1	H3K4me1	MSC	13	10
1	H3K4me1	MSC	32	27
-1	H3K4me1	MSC	38	26
1	H3K4me1	MSC	2	10
1	H3K4me1	MSC	16	19
-1	H3K4me1	MSC	13	9
1	H3K4me1	MSC	17	15
-1	H3K4me1	MSC	14	17
-1	H3K4me1	MSC	20	26
1	H3K4me1	MSC	26	29
1	H3K4me1	MSC	38	37
1	H3K4me1	MSC	30	23
-1	H3K4me1	MSC	39	33
-1	H3K4me1	MSC	20	27
1	H3K4me1	MSC	19	28
1	H3K4me1	MSC	5	11
1	H3K4me1	MSC	31	39
1	H3K4me1	MSC	28	20
1	H3K4me1	MSC	33	29
-1	H3K4me1	MSC	17	13
1	H3K4me1	MSC	10	15
-1	H3K4me1	MSC	29	33
1	H3K4me1	MSC	37	35
1	H3K4me1	MSC	43	36
-1	H3K4me1	MSC	16	18
-1	H3K4me1	MSC	29	32
1	H3K4me1	MSC	28	25
1	H3K4me1	MSC	36	28
-1	H3K4me1	MSC	35	31
-1	H3K4me1	MSC	35	36
1	H3K4me1	MSC	28	33
1	H3K4me1	MSC	31	32
-1	H3K4me1	MSC	23	29
1	H3K4me1	MSC	33	33
1	H3K4me1	MSC	35	30
1	H3K4me1	MSC	30	22
-1	H3K4me1	MSC	4	7
-1	H3K4me1	MSC	18	26
1	H3K4me1	MSC	31	31
-1	H3K4me1	MSC	23	18
1	H3K4me1	MSC	16	12
-1	H3K4me1	MSC	41	34
-1	H3K4me1	MSC	8	17
1	H3K4me1	MSC	15	15
1	H3K4me1	MSC	26	19
1	H3K4me1	MSC	34	29
1	H3K4me1	MSC	26	20
1	H3K4me1	MSC	38	35
1	H3K4me1	MSC	11	17
-1	H3K4me1	MSC	38	27
-1	H3K4me1	MSC	40	34
-1	H3K4me1	MSC	37	24
-1	H3K4me1	MSC	21	14
-1	H3K4me1	MSC	8	16
-1	H3K4me1	MSC	14	14
-1	H3K4me1	MSC	14	9
-1	H3K4me1	MSC	14	13
1	H3K4me1	MSC	36	25
1	H3K4me1	MSC	19	25
-1	H3K4me1	MSC	24	17
-1	H3K4me1	MSC	8	7
1	H3K4me1	MSC	13	19
-1	H3K4me1	MSC	39	35
-1	H3K4me1	MSC	17	20
-1	H3K4me1	MSC	21	17
1	H3K4me1	MSC	34	34
1	H3K4me1	MSC	26	32
1	H3K4me1	MSC	19	31
-1	H3K4me1	MSC	34	26
-1	H3K4me1	MSC	37	34
-1	H3K4me1	MSC	33	33
1	H3K4me1	MSC	27	22
1	H3K4me1	MSC	34	33
-1	H3K4me1	MSC	14	19
1	H3K4me1	MSC	19	17
-1	H3K4me1	MSC	7	9
1	H3K4me1	MSC	12	12
-1	H3K4me1	MSC	39	29
1	H3K4me1	MSC	23	32
-1	H3K4me1	MSC	29	34
1	H3K4me1	MSC	40	38
1	H3K4me1	MSC	14	19
1	H3K4me1	MSC	39	38
1	H3K4me1	MSC	11	8
1	H3K4me1	MSC	34	36
1	H3K4me1	MSC	15	21
-1	H3K4me1	MSC	25	31
-1	H3K4me1	MSC	11	11
1	H3K4me1	MSC	39	35
1	H3K4me1	MSC	13	15
1	H3K4me1	MSC	26	31
1	H3K4me1	MSC	16	20
-1	H3K4me1	MSC	24	32
1	H3K4me1	MSC	27	34
-1	H3K4me1	MSC	15	14
1	H3K4me1	MSC	10	16
-1	H3K4me1	MSC	21	28
1	H3K4me1	MSC	16	22
1	H3K4me1	MSC	29	31
1	H3K4me1	MSC	24	34
-1	H3K4me1	MSC	23	31
1	H3K4me1	MSC	15	14
1	H3K4me1	MSC	20	16
-1	H3K4me1	MSC	32	18
-1	H3K4me1	MSC	35	33
-1	H3K4me1	MSC	16	21
1	H3K4me1	MSC	27	33
-1	H3K4me1	MSC	18	11
1	H3K4me1	MSC	31	22
-1	H3K4me1	MSC	35	28
1	H3K4me1	MSC	12	9
-1	H3K4me1	MSC	39	36
1	H3K4me1	MSC	20	15
-1	H3K4me1	MSC	22	17
1	H3K4me1	MSC	39	34
1	H3K4me1	MSC	13	18
-1	H3K4me1	MSC	25	30
-1	H3K4me1	MSC	19	15
-1	H3K4me1	MSC	34	24
-1	H3K4me1	MSC	37	37
1	H3K4me1	MSC	21	32
-1	H3K4me1	MSC	40	35
-1	H3K4me1	MSC	14	20
-1	H3K4me1	MSC	36	26
1	H3K4me1	MSC	11	14
-1	H3K4me1	MSC	12	20
1	H3K4me1	MSC	16	13
1	H3K4me1	MSC	32	24
1	H3K4me1	MSC	36	34
1	H3K4me1	MSC	34	27
1	H3K4me1	MSC	10	9
-1	H3K4me1	MSC	29	18
1	H3K4me1	MSC	34	35
1	H3K4me1	MSC	11	16
1	H3K4me1	MSC	19	14
1	H3K4me1	MSC	13	21
-1	H3K4me1	MSC	30	34
1	H3K4me1	MSC	22	32
-1	H3K4me1	MSC	12	16
-1	H3K4me1	MSC	38	35
1	H3K4me1	MSC	14	15
-1	H3K4me1	MSC	29	21
1	H3K4me1	MSC	32	34
-1	H3K4me1	MSC	32	24
-1	H3K4me1	MSC	18	12
-1	H3K4me1	MSC	21	15
-1	H3K4me1	MSC	26	33
1	H3K4me1	MSC	8	26
1	H3K4me1	MSC	38	34
1	H3K4me1	MSC	34	30
-1	H3K4me1	MSC	13	4
-1	H3K4me1	MSC	16	11
-1	H3K4me1	MSC	38	36
1	H3K4me1	MSC	30	34
-1	H3K4me1	MSC	19	26
-1	H3K4me1	MSC	20	29
1	H3K4me1	MSC	25	30
1	H3K4me1	MSC	15	9
1	H3K4me1	MSC	25	32
-1	H3K4me1	MSC	26	20
-1	H3K4me1	MSC	9	13
-1	H3K4me1	MSC	33	19
-1	H3K4me1	MSC	12	17
1	H3K4me1	MSC	38	32
-1	H3K4me1	MSC	11	10
1	H3K4me1	MSC	33	19
-1	H3K4me1	MSC	41	37
-1	H3K4me1	MSC	23	17
1	H3K4me1	MSC	37	24
1	H3K4me1	MSC	22	17
-1	H3K4me1	MSC	21	29
1	H3K4me1	MSC	20	17
-1	H3K4me1	MSC	39	38
-1	H3K4me1	MSC	38	28
1	H3K4me1	MSC	34	38
1	H3K4me1	MSC	14	14
-1	H3K4me1	MSC	15	20
-1	H3K4me1	MSC	13	12
1	H3K4me1	MSC	17	14
1	H3K4me1	MSC	24	20
-1	H3K4me1	MSC	43	40
1	H3K4me1	MSC	28	22
1	H3K4me1	MSC	33	37
-1	H3K4me1	MSC	25	16
-1	H3K4me1	MSC	24	18
-1	H3K4me1	MSC	31	34
-1	H3K4me1	MSC	33	24
-1	H3K4me1	MSC	13	11
-1	H3K4me1	MSC	25	17
1	H3K4me1	MSC	16	15
1	H3K4me1	MSC	18	15
1	H3K4me1	MSC	18	28
-1	H3K4me1	MSC	32	19
1	H3K4me1	MSC	31	21
1	H3K4me1	MSC	37	28
-1	H3K4me1	MSC	8	15
-1	H3K4me1	MSC	33	20
1	H3K4me1	MSC	4	8
1	H3K4me1	MSC	20	29
1	H3K4me1	MSC	23	34
-1	H3K4me1	MSC	11	13
-1	H3K4me1	MSC	26	28
-1	H3K4me1	MSC	36	34
1	H3K4me1	MSC	24	31
-1	H3K4me1	MSC	18	25
1	H3K4me1	MSC	22	16
1	H3K4me1	MSC	17	13
1	H3K4me1	MSC	29	32
-1	H3K4me1	MSC	19	14
1	H3K4me1	MSC	29	22
-1	H3K4me1	MSC	32	35
1	H3K4me1	MSC	26	34
-1	H3K4me1	MSC	31	38
-1	H3K4me1	MSC	34	34
1	H3K4me1	MSC	32	18
-1	H3K4me1	MSC	34	35
-1	H3K4me1	MSC	13	15
1	H3K4me1	MSC	2	18
1	H3K4me1	MSC	23	17
1	H3K4me1	MSC	16	21
1	H3K4me1	MSC	38	24
-1	H3K4me1	MSC	19	27
1	H3K4me1	MSC	11	15
1	H3K4me1	MSC	35	40
-1	H3K4me1	MSC	18	31
1	H3K4me1	MSC	35	27
-1	H3K4me1	MSC	12	10
-1	H3K4me1	MSC	10	14
-1	H3K4me1	MSC	17	27
-1	H3K4me1	MSC	36	37
-1	H3K4me1	MSC	27	32
-1	H3K4me1	MSC	27	33
1	H3K4me1	MSC	38	27
-1	H3K4me1	MSC	35	24
1	H3K4me1	MSC	21	31
-1	H3K4me1	MSC	15	23
1	H3K4me1	MSC	25	33
-1	H3K4me1	MSC	14	8
1	H3K4me1	MSC	8	17
1	H3K4me1	MSC	33	21
-1	H3K4me1	MSC	16	13
-1	H3K4me1	MSC	28	20
1	H3K4me1	MSC	7	13
1	H3K4me1	MSC	10	12
-1	H3K4me1	MSC	42	34
-1	H3K4me1	MSC	17	28
1	H3K4me1	MSC	11	13
1	H3K4me1	MSC	18	12
1	H3K4me1	MSC	5	9
1	H3K4me1	MSC	14	22
-1	H3K4me1	MSC	18	15
-1	H3K4me1	MSC	14	16
-1	H3K4me1	MSC	12	15
1	H3K4me1	MSC	34	22
1	H3K4me1	MSC	25	19
1	H3K4me1	MSC	41	32
-1	H3K4me1	MSC	31	33
1	H3K4me1	MSC	33	24
1	H3K4me1	MSC	24	15
-1	H3K4me1	MSC	34	23
-1	H3K4me1	MSC	2	12
-1	H3K4me1	MSC	22	32
1	H3K4me1	MSC	10	18
1	H3K4me1	MSC	32	37
1	H3K4me1	MSC	24	17
1	H3K4me1	MSC	11	10
1	H3K4me1	MSC	33	36
1	H3K4me1	MSC	27	21
1	H3K4me1	MSC	15	28
1	H3K4me1	MSC	30	18
1	H3K4me1	MSC	36	24
1	H3K4me1	MSC	43	39
-1	H3K4me1	MSC	28	33
1	H3K4me1	MSC	40	36
1	H3K4me1	MSC	9	14
1	H3K4me1	MSC	38	33
-1	H3K4me1	MSC	37	36
1	H3K4me1	MSC	27	18
-1	H3K4me1	MSC	15	12
-1	H3K4me1	MSC	8	13
1	H3K4me1	MSC	16	24
-1	H3K4me1	MSC	39	37
-1	H3K4me1	MSC	24	15
-1	H3K4me1	MSC	25	32
-1	H3K4me1	MSC	10	9
1	H3K4me1	MSC	37	25
1	H3K4me1	MSC	13	23
1	H3K4me1	MSC	36	37
-1	H3K4me1	MSC	11	14
1	H3K4me1	MSC	39	27
-1	H3K4me1	MSC	29	36
1	H3K4me1	MSC	41	40
1	H3K4me1	MSC	10	17
-1	H3K4me1	MSC	17	30
1	H3K4me1	MSC	39	30
-1	H3K4me1	MSC	37	33
1	H3K4me1	MSC	32	22
-1	H3K4me1	MSC	35	21
-1	H3K4me1	MSC	40	33
1	H3K4me1	MSC	12	19
1	H3K4me1	MSC	35	23
-1	H3K4me1	MSC	37	31
-1	H3K4me1	MSC	48	45
-1	H3K4me1	MSC	16	26
1	H3K4me1	MSC	18	31
-1	H3K4me1	MSC	12	14
1	H3K4me1	MSC	16	16
1	H3K4me1	MSC	36	26
1	H3K4me1	MSC	38	26
1	H3K4me1	MSC	16	29
1	H3K4me1	MSC	25	13
1	H3K4me1	MSC	12	21
1	H3K4me1	MSC	18	27
1	H3K4me1	MSC	12	14
-1	H3K4me1	MSC	15	21
1	H3K4me1	MSC	42	27
1	H3K4me1	MSC	13	11
-1	H3K4me1	MSC	31	18
-1	H3K4me1	MSC	23	30
-1	H3K4me1	MSC	31	36
1	H3K4me1	MSC	31	23
-1	H3K4me1	MSC	27	31
-1	H3K4me1	MSC	25	33
-1	H3K4me1	MSC	17	11
-1	H3K4me1	MSC	41	35
-1	H3K4me1	MSC	30	21
1	H3K4me1	MSC	41	33
1	H3K4me1	MSC	33	23
-1	H3K4me1	MSC	31	22
-1	H3K4me1	MSC	0	5
-1	H3K4me1	MSC	27	18
-1	H3K4me1	MSC	40	32
-1	H3K4me1	MSC	35	25
-1	H3K4me1	MSC	5	5
-1	H3K4me1	MSC	21	31
-1	H3K4me1	MSC	12	11
-1	H3K4me1	MSC	16	25
1	H3K4me1	MSC	13	12
-1	H3K4me1	MSC	20	13
-1	H3K4me1	MSC	23	32
1	H3K4me1	MSC	9	8
-1	H3K4me1	MSC	16	12
-1	H3K4me1	MSC	38	30
1	H3K4me1	MSC	28	16
-1	H3K4me1	MSC	38	29
-1	H3K4me1	MSC	39	32
-1	H3K4me1	MSC	25	18
-1	H3K4me1	MSC	28	32
1	H3K4me1	MSC	39	22
1	H3K4me1	MSC	29	37
1	H3K4me1	MSC	24	18
1	H3K4me1	MSC	27	35
-1	H3K4me1	MSC	23	16
-1	H3K4me1	MSC	44	34
1	H3K4me1	MSC	7	11
1	H3K4me1	MSC	23	15
1	H3K4me1	MSC	39	26
-1	H3K4me1	MSC	12	18
1	H3K4me1	MSC	41	38
-1	H3K4me1	MSC	42	37
-1	H3K4me1	MSC	13	20
-1	H3K4me1	MSC	15	17
1	H3K4me1	MSC	30	17
1	H3K4me1	MSC	15	12
-1	H3K4me1	MSC	26	32
1	H3K4me1	MSC	23	18
-1	H3K4me1	MSC	13	21
-1	H3K4me1	MSC	8	6
-1	H3K4me1	MSC	9	15
-1	H3K4me1	MSC	11	15
1	H3K4me1	MSC	35	37
1	H3K4me1	MSC	27	13
1	H3K4me1	MSC	14	23
-1	H3K4me1	MSC	39	23
1	H3K4me1	MSC	40	35
-1	H3K4me1	MSC	10	11
1	H3K4me1	MSC	35	25
-1	H3K4me1	MSC	14	26
-1	H3K4me1	MSC	22	14
-1	H3K4me1	MSC	13	8
-1	H3K4me1	MSC	37	23
-1	H3K4me1	MSC	21	12
-1	H3K4me1	MSC	17	26
-1	H3K4me1	MSC	10	10
-1	H3K4me1	MSC	7	18
-1	H3K4me1	MSC	12	19
1	H3K4me1	MSC	17	30
1	H3K4me1	MSC	33	15
-1	H3K4me1	MSC	21	30
-1	H3K4me1	MSC	20	10
1	H3K4me1	MSC	20	28
-1	H3K4me1	MSC	34	22
1	H3K4me1	MSC	34	23
-1	H3K4me1	MSC	35	37
-1	H3K4me1	MSC	10	16
-1	H3K4me1	MSC	38	32
-1	H3K4me1	MSC	28	35
-1	H3K4me1	MSC	34	18
1	H3K4me1	MSC	8	7
1	H3K4me1	MSC	12	17
1	H3K4me1	MSC	10	10
-1	H3K4me1	MSC	11	19
-1	H3K4me1	MSC	36	39
1	H3K4me1	MSC	13	27
1	H3K4me1	MSC	19	15
1	H3K4me1	MSC	34	18
1	H3K4me1	MSC	26	18
-1	H3K4me1	MSC	28	34
-1	H3K4me1	MSC	37	38
0	H3K4me1	MSC	24	26
0	H3K4me1	MSC	23	22
0	H3K4me1	MSC	25	28
0	H3K4me1	MSC	25	22
0	H3K4me1	MSC	26	27
0	H3K4me1	MSC	22	24
0	H3K4me1	MSC	21	22
0	H3K4me1	MSC	21	21
0	H3K4me1	MSC	19	24
0	H3K4me1	MSC	20	18
0	H3K4me1	MSC	17	19
0	H3K4me1	MSC	30	33
0	H3K4me1	MSC	30	29
0	H3K4me1	MSC	24	24
0	H3K4me1	MSC	21	18
0	H3K4me1	MSC	33	23
0	H3K4me1	MSC	23	23
0	H3K4me1	MSC	25	27
0	H3K4me1	MSC	31	25
0	H3K4me1	MSC	24	27
0	H3K4me1	MSC	32	25
0	H3K4me1	MSC	20	19
0	H3K4me1	MSC	18	18
